GeneID,Symbol,Synonyms,chromosome,Ensembl,HGNC,MIM,type_of_gene
100271486,RPL31P60,RPL31_33_1645,19,ENSG00000239988,HGNC:36123,,pseudo
100271487,RPL31P61,RPL31_34_1652,19,ENSG00000243297,HGNC:35635,,pseudo
100271488,RPL32P32,RPL32_10_1563,17,ENSG00000241157,HGNC:36024,,pseudo
100271489,RPL32P24,RPL32_15_1162,11,ENSG00000241020,HGNC:36722,,pseudo
100271490,RPL32P25,RPL32_16_1167,11,ENSG00000242993,HGNC:35721,,pseudo
100271491,RPL32P26,RPL32_17_1245,12,ENSG00000241941,HGNC:36027,,pseudo
100271492,RPL32P30,RPL32_19_1431,15,ENSG00000241130,HGNC:36729,,pseudo
100271493,RPL32P33,RPL32_20_1573,17,,HGNC:36231,,pseudo
100271494,RPL34P19,RPL34_10_1028,10,,HGNC:36925,,pseudo
100271495,RPL34P21,RPL34_10_1189,11,ENSG00000244451,HGNC:35677,,pseudo
100271498,RPL34P22,RPL34_12_1141,11,ENSG00000244267,HGNC:36454,,pseudo
100271499,RPL34P23,RPL34_13_1184,11,ENSG00000243669,HGNC:35820,,pseudo
100271500,RPL34P28,RPL34_13_1367,14,ENSG00000239686,HGNC:36781,,pseudo
100271501,RPL34P25,RPL34_14_1217,12,,HGNC:35895,,pseudo
100271502,RPL34P32,RPL34_14_1586,18,ENSG00000243303,HGNC:36902,,pseudo
100271503,RPL34P29,RPL34_15_1483,16,ENSG00000244551,HGNC:35631,,pseudo
100271504,RPL34P35,RPL34_16_1738,22,ENSG00000230194,HGNC:35798,,pseudo
100271505,RPL34P30,RPL34_17_1547,17,ENSG00000239671,HGNC:36477,,pseudo
100271506,RPL35AP21,RPL35A_11_983,9,,HGNC:36814,,pseudo
100271507,RPL35AP22,RPL35A_9_1011,9,ENSG00000235133,HGNC:35932,,pseudo
100271508,RPL36AP24,RPL36A_10_733,6,,HGNC:36252,,pseudo
100271509,RPL36AP28,RPL36A_10_864,7,,HGNC:36702,,pseudo
100271510,RPL36AP29,RPL36A_11_788,7,ENSG00000224683,HGNC:36897,,pseudo
100271511,RPL36AP30,RPL36A_11_867,7,,HGNC:36216,,pseudo
100271512,RPL36AP32,RPL36A_12_887,8,ENSG00000242958,HGNC:36540,,pseudo
100271513,RPL36AP34,RPL36A_14_970,9,ENSG00000232867,HGNC:35882,,pseudo
100271515,RPL37P19,RPL37_10_1232,12,ENSG00000240399,HGNC:35576,,pseudo
100271516,RPL37P21,RPL37_11_1318,13,ENSG00000236433,HGNC:36256,,pseudo
100271517,RPL39P25,RPL39_11_1067,10,,HGNC:37002,,pseudo
100271518,RPL39P26,RPL39_12_1121,11,,HGNC:35900,,pseudo
100271519,RPL39P30,RPL39_12_1504,16,,HGNC:36979,,pseudo
100271520,RPL39P28,RPL39_14_1253,12,ENSG00000244432,HGNC:35619,,pseudo
100271521,RPL39P33,RPL39_14_1560,17,,HGNC:36315,,pseudo
100271522,RPL39P29,RPL39_15_1333,13,,HGNC:35808,,pseudo
100271523,RPL39P34,RPL39_15_1666,19,,HGNC:36528,,pseudo
100271524,RPL39P35,RPL39_16_1667,19,,HGNC:35815,,pseudo
100271525,RPL39P31,RPL39_17_1495,16,,HGNC:36488,,pseudo
100271526,RPL39P36,RPL39_17_1668,19,,HGNC:36076,,pseudo
100271528,RPL39P37,RPL39_18_1669,19,,HGNC:36282,,pseudo
100271529,RPL39P38,RPL39_19_1635,19,,HGNC:36935,,pseudo
100271530,RPL39P39,RPL39_19_1716,20,,HGNC:36514,,pseudo
100271531,RPL39P40,RPL39_21_1719,21,,HGNC:35823,,pseudo
100271532,RPL39P41,RPL39_22_1750,22,,HGNC:35941,,pseudo
100271533,RPL7AP51,RPL7A_17_1050,10,ENSG00000226448,HGNC:36826,,pseudo
100271534,RPL7AP52,RPL7A_18_1082,10,ENSG00000225354,HGNC:36233,,pseudo
100271535,RPL7AP55,RPL7A_19_1118,11,ENSG00000241008,HGNC:36314,,pseudo
100271536,RPL7AP56,RPL7A_21_1137,11,ENSG00000242834,HGNC:35585,,pseudo
100271537,RPL7AP57,RPL7A_23_1164,11,ENSG00000242248,HGNC:36551,,pseudo
100271538,RPL7AP60,RPL7A_25_1279,12,ENSG00000213152,HGNC:35859,,pseudo
100271539,RPL7AP61,RPL7A_25_1330,13,ENSG00000233291,HGNC:35482,,pseudo
100271542,RPL7AP67,RPL7A_29_1595,18,ENSG00000239683,HGNC:35537,,pseudo
100271543,RPL7AP65,RPL7A_30_1522,17,ENSG00000228000,HGNC:37031,,pseudo
100271545,RPL7AP69,RPL7A_31_1673,19,ENSG00000268483,HGNC:36697,,pseudo
100271546,RPS10P25,RPS10_10_1555,17,,HGNC:36532,,pseudo
100271547,RPS10P20,RPS10_11_1233,12,ENSG00000240443,HGNC:35829,,pseudo
100271548,RPS10P26,RPS10_11_1569,17,ENSG00000239246,HGNC:36321,,pseudo
100271549,RPS12P20,RPS12_10_1153,11,ENSG00000244134,HGNC:36187,,pseudo
100271550,RPS12P21,RPS12_11_1175,11,,HGNC:36464,,pseudo
100271551,RPS12P24,RPS12_12_1308,13,ENSG00000230283,HGNC:35561,,pseudo
100271552,RPS12P27,RPS12_13_1490,16,,HGNC:35892,,pseudo
100271553,RPS12P28,RPS12_14_1532,17,ENSG00000240494,HGNC:36972,,pseudo
100271555,RPS12P30,RPS12_15_1561,17,,HGNC:36813,,pseudo
100271556,RPS12P32,RPS12_16_1623,19,,HGNC:35571,,pseudo
100271557,RPS15AP22,RPS15A_11_848,7,ENSG00000236395,HGNC:36305,,pseudo
100271558,RPS15AP23,RPS15A_12_849,7,ENSG00000235429,HGNC:36718,,pseudo
100271560,RPS20P28,RPS20_13_1202,12,ENSG00000240739,HGNC:36452,,pseudo
100271561,RPS20P29,RPS20_14_1201,12,ENSG00000241828,HGNC:36237,,pseudo
100271562,RPS20P30,RPS20_14_1295,12,ENSG00000242963,HGNC:36626,,pseudo
100271563,RPS20P31,RPS20_15_1287,12,ENSG00000240925,HGNC:35767,,pseudo
100271564,RPS20P33,RPS20_16_1416,14,ENSG00000242085,HGNC:36725,,pseudo
100271565,RPS20P34,RPS20_17_1430,15,,HGNC:36668,,pseudo
100271566,RPS20P35,RPS20_18_1544,17,,HGNC:36929,,pseudo
100271567,RPS26P41,RPS26_13_1064,10,,HGNC:36062,,pseudo
100271568,RPS26P42,RPS26_14_1066,10,,HGNC:36243,,pseudo
100271569,RPS26P44,RPS26_16_1195,12,,HGNC:36927,,pseudo
100271570,RPS26P45,RPS26_17_1256,12,ENSG00000241765,HGNC:36944,,pseudo
100271571,RPS26P43,RPS26_22_1185,11,,HGNC:36675,,pseudo
100271572,RPS26P46,RPS26_23_1212,12,ENSG00000243129,HGNC:35807,,pseudo
100271574,RPS26P48,RPS26_26_1396,14,ENSG00000239438,HGNC:35519,,pseudo
100271575,RPS26P49,RPS26_27_1414,14,ENSG00000239365,HGNC:35514,,pseudo
100271576,RPS26P51,RPS26_28_1470,16,,HGNC:36254,,pseudo
100271577,RPS26P52,RPS26_29_1475,16,,HGNC:36863,,pseudo
100271581,RPS27P20,RPS27_11_1188,11,,HGNC:36333,,pseudo
100271583,RPS27P26,RPS27_12_1494,16,ENSG00000240043,HGNC:36904,,pseudo
100271584,RPS27P25,RPS27_14_1288,12,,HGNC:36020,,pseudo
100271585,RPS27P27,RPS27_15_1487,16,ENSG00000244043,HGNC:36043,,pseudo
100271586,RPS27P28,RPS27_16_1593,18,ENSG00000243355,HGNC:36748,,pseudo
100271587,RPS29P20,RPS29_15_1116,11,ENSG00000240385,HGNC:36491,,pseudo
100271588,RPS29P23,RPS29_17_1627,19,ENSG00000231361,HGNC:35779,,pseudo
100271589,RPS29P24,RPS29_18_1653,19,ENSG00000244253,HGNC:35794,,pseudo
100271590,RPS29P25,RPS29_19_1654,19,ENSG00000243581,HGNC:35649,,pseudo
100271591,RPS29P26,RPS29_20_1655,19,ENSG00000239320,HGNC:36490,,pseudo
100271592,RPS29P27,RPS29_21_1656,19,ENSG00000240320,HGNC:35836,,pseudo
100271593,RPS3AP37,RPS3A_14_1056,10,ENSG00000227583,HGNC:36691,,pseudo
100271594,RPS3AP38,RPS3A_17_1053,10,ENSG00000226318,HGNC:36145,,pseudo
100271595,RPS3AP41,RPS3A_17_1152,11,ENSG00000239481,HGNC:37000,,pseudo
100271596,RPS3AP46,RPS3A_19_1365,14,ENSG00000226132,HGNC:36338,,pseudo
100271597,RPS3AP42,RPS3A_20_1165,11,ENSG00000244244,HGNC:35605,,pseudo
100271600,RPS3AP51,RPS3A_23_1744,22,,HGNC:35480,,pseudo
100271601,RPS3AP50,RPS3A_24_1646,19,,HGNC:37018,,pseudo
100271602,RPL10AP13,RPL10A_8_1594,18,ENSG00000267585,HGNC:36155,,pseudo
100271603,RPL13AP24,RPL13A_8_1193,12,,HGNC:36209,,pseudo
100271604,RPL18AP12,RPL18A_7_1543,17,ENSG00000276810,HGNC:36991,,pseudo
100271605,RPL27AP8,RPL27A_5_1310,13,ENSG00000229423,HGNC:36544,,pseudo
100271606,RPL37AP9,RPL37A_4_1209,12,ENSG00000242329,HGNC:36835,,pseudo
100271607,RPS15AP30,RPS15A_8_1098,10,ENSG00000227560,HGNC:35495,,pseudo
100271610,RPL36AP35,RPL36A_16_1006,9,ENSG00000231810,HGNC:35639,,pseudo
100271611,RPL36AP53,RPL36A_27_1803,X,,HGNC:36517,,pseudo
100271612,RPL36AP54,RPL36A_28_1814,X,ENSG00000226107,HGNC:35831,,pseudo
100271613,RPS15AP27,RPS15A_15_1003,9,ENSG00000236783,HGNC:37011,,pseudo
100271616,RPL23AP58,RPL23A_23_1090,10,,HGNC:36138,,pseudo
100271617,RPL23AP62,RPL23A_24_1177,11,ENSG00000213233,HGNC:36276,,pseudo
100271618,RPL23AP59,RPL23A_25_1093,10,,HGNC:36920,,pseudo
100271619,RPL23AP70,RPL23A_27_1353,14,ENSG00000241052,HGNC:36030,,pseudo
100271620,RPL23AP66,RPL23A_30_1207,12,ENSG00000243141,HGNC:35940,,pseudo
100271621,RPL23AP72,RPL23A_30_1480,16,ENSG00000239840,HGNC:35736,,pseudo
100271622,RPL23AP67,RPL23A_31_1299,12,ENSG00000240991,HGNC:36658,,pseudo
100271623,RPL23AP69,RPL23A_32_1304,13,ENSG00000235315,HGNC:36625,,pseudo
100271624,RPL23AP78,RPL23A_34_1620,19,ENSG00000269244,HGNC:35518,,pseudo
100271625,RPL23AP73,RPL23A_36_1508,17,,HGNC:36443,,pseudo
100271626,RPL23AP79,RPL23A_39_1676,19,ENSG00000213753,HGNC:36226,,pseudo
100271627,RPL23AP81,RPL23A_40_1702,20,ENSG00000242748,HGNC:36246,,pseudo
100271630,RPL35AP26,RPL35A_11_1187,11,ENSG00000243607,HGNC:36465,,pseudo
100271631,RPL35AP24,RPL35A_12_1042,10,,HGNC:35544,,pseudo
100271632,RPL35AP32,RPL35A_12_1446,15,,HGNC:36269,,pseudo
100271633,RPL35AP23,RPL35AP25|RPL35A_10_1045|RPL35A_13_1043,10,,HGNC:36045,,pseudo
100271634,RPL35AP33,RPL35A_13_1491,16,,HGNC:36950,,pseudo
100271635,RPL35AP27,RPL35A_14_1227,12,,HGNC:35979,,pseudo
100271636,RPL35AP35,RPL35A_14_1534,17,,HGNC:36677,,pseudo
100271637,RPL35AP28,RPL35A_15_1235,12,,HGNC:36480,,pseudo
100271638,RPL35AP29,RPL35A_16_1237,12,ENSG00000244540,HGNC:35569,,pseudo
100271639,RPL35AP30,RPL35A_17_1286,12,ENSG00000226729,HGNC:36751,,pseudo
100271640,RPL35AP31,RPL35A_18_1321,13,,HGNC:36284,,pseudo
100271641,RPL35AP34,RPL35A_19_1474,16,,HGNC:36324,,pseudo
100271642,RPL36AP38,RPL36A_16_1155,11,ENSG00000241097,HGNC:35594,,pseudo
100271643,RPL36AP39,RPL36A_17_1112,11,,HGNC:36074,,pseudo
100271644,RPL36AP41,RPL36A_17_1248,12,ENSG00000242087,HGNC:35813,,pseudo
100271646,RPL36AP43,RPL36A_21_1460,15,,HGNC:36791,,pseudo
100271647,RPL36AP47,RPL36A_22_1567,17,ENSG00000242123,HGNC:35624,,pseudo
100271648,RPL36AP50,RPL36A_26_1671,19,,HGNC:36372,,pseudo
100271649,RPS15AP32,RPS15A_10_1280,12,ENSG00000242461,HGNC:35879,,pseudo
100271650,RPS15AP36,RPS15A_12_1675,19,ENSG00000213013,HGNC:36803,,pseudo
100271651,RPS15AP37,RPS15A_13_1746,22,ENSG00000235573,HGNC:36173,,pseudo
100271652,RPS15AP31,RPS15A_18_1130,11,ENSG00000238149,HGNC:36960,,pseudo
100271654,RPS15AP33,RPS15A_21_1479,16,,HGNC:36178,,pseudo
100271655,RPS15AP38,RPS15A_25_1749,22,,HGNC:36523,,pseudo
100271656,LOC100271656,-,1,,,,pseudo
100271686,DELXP11.3,CXDELp11.3,X,,,300578,unknown
100271687,LNCR3,-,5,,,612571,unknown
100271688,ANIB9,-,2,,,612586,unknown
100271689,ANIB10,-,8,,,612587,unknown
100271690,CRCS8,-,14,,,612589,unknown
100271692,CRCS11,-,20,,,612592,unknown
100271693,LNCR4,-,6,,,612593,unknown
100271694,MS2,-,10,,,612594,unknown
100271695,MS3,-,5,,,612595,unknown
100271696,MS4,-,1,,,612596,unknown
100271697,IDDM23,-,4,,,612622,unknown
100271698,ADIPQTL4,-,11,,,612629,unknown
100271700,NONOP2,-,2,,HGNC:42032,,pseudo
100271702,LINC00940,-,12,ENSG00000235049,HGNC:48634,,ncRNA
100271703,HAUS1P3,-,8,,HGNC:43762,,pseudo
100271715,ARHGEF33,-,2,ENSG00000214694,HGNC:37252,,protein-coding
100271717,LOC100271717,-,1,,,,pseudo
100271718,AD16,-,X,,,300756,unknown
100271719,PSORS11,-,5,,,612599,unknown
100271722,LINC00899,-,22,,HGNC:48583,,ncRNA
100271832,LOC100271832,-,2,ENSG00000236854,,,ncRNA
100271835,LIMS3-LOC440895,-,2,ENSG00000284337,,,ncRNA
100271836,SMG1P3,-,16,ENSG00000180747,HGNC:49860,,pseudo
100271837,USH1H,-,15,,,612632,unknown
100271838,IBD26,-,12,,,612639,unknown
100271842,LOC100271842,-,1,,,,pseudo
100271846,ERVV-2,ENVV2|HERV-V2,19,ENSG00000268964,HGNC:39051,,protein-coding
100271849,MEF2B,RSRFR2,19,ENSG00000213999,HGNC:6995,600661,protein-coding
100271867,MPVQTL1,-,12,,,612573,unknown
100271868,MPVQTL2,-,3,,,612574,unknown
100271869,MPVQTL3,-,17,,,612575,unknown
100271870,RBM22P4,-,6,ENSG00000277769,HGNC:39697,,pseudo
100271871,RBM22P2,-,13,,HGNC:39695,,pseudo
100271873,AIRN,AIR|IGF2R-AS|IGF2R-AS1|IGF2RAS|NCRNA00088,6,ENSG00000268257,HGNC:34515,604893,ncRNA
100271874,ZNRF2P2,-,7,,HGNC:42793,,pseudo
100271884,SMARCE1P1,-,11,ENSG00000225215,HGNC:39731,,pseudo
100271893,SAMM50P1,-,9,ENSG00000224488,HGNC:49778,,pseudo
100271907,LOC100271907,-,5,,,,pseudo
100271918,MKI67P1,-,X,,HGNC:49230,,pseudo
100271921,DEL15Q26QTER,C15DELq26qter,15,,,612626,unknown
100271922,BFIS4,BFIC4,1,,,612627,unknown
100271923,FEB10,-,3,,,612637,unknown
100271924,DFNA59,-,11,,,612642,unknown
100271927,RASA4B,-,7,ENSG00000170667,HGNC:35202,,protein-coding
100272146,NFE2L3P2,-,17,,HGNC:44191,,pseudo
100272147,CMC4,C6.1B|MTCP1|MTCP1B|MTCP1NB|p8|p8MTCP1,X,ENSG00000182712,HGNC:35428,301088,protein-coding
100272205,TATDN2P2,-,6,,HGNC:39255,,pseudo
100272217,LOC100272217,-,9,,,,ncRNA
100272220,RPAP2P1,-,10,,HGNC:45125,,pseudo
100272228,EOLA2-DT,LINC00894,X,ENSG00000235703,HGNC:48579,,ncRNA
100286746,LOC100286746,-,8,,,,pseudo
100286836,OS6,-,3,,,612401,unknown
100286844,BCDIN3D-AS1,-,12,ENSG00000258057,HGNC:44113,,ncRNA
100286895,LOC100286895,-,14,,,,pseudo
100286906,LINC03010,-,7,,HGNC:56135,,ncRNA
100286918,NDUFS5P2,-,1,ENSG00000234226,HGNC:44040,,pseudo
100286922,LOC100286922,-,2,ENSG00000293136,,,pseudo
100286925,PPM1F-AS1,-,22,,HGNC:40888,,ncRNA
100286929,NMD3P2,-,7,,HGNC:37820,,pseudo
100286938,VPS13A-AS1,-,9,ENSG00000232998,HGNC:44167,,ncRNA
100286942,LOC100286942,-,15,,,,pseudo
100286945,LOC100286945,-,4,,,,pseudo
100286946,LOC100286946,-,4,ENSG00000251313,,,pseudo
100286948,APOOP1,-,5,,HGNC:48739,,pseudo
100286954,HSPE1P12,-,12,,HGNC:49331,,pseudo
100286958,TMEM183AP6,-,5,ENSG00000251014,HGNC:56457,,pseudo
100286962,LOC100286962,-,20,ENSG00000230495,,,pseudo
100286963,DEFB109C,DEFB109,8,ENSG00000205989,HGNC:43844,,pseudo
100286964,TSPY23P,-,Y,ENSG00000229159,HGNC:38594,,pseudo
100286965,CBX3P8,-,11,,HGNC:42880,,pseudo
100286971,UBDP1,dJ994E9.3,6,,HGNC:18796,,pseudo
100286973,LOC100286973,-,6,,,,pseudo
100286979,ANAPC1P1,-,2,,HGNC:44150,,pseudo
100286986,LOC100286986,-,18,,,,protein-coding
100286992,LOC100286992,-,18,,,,pseudo
100286996,TSPY22P,-,Y,,HGNC:38522,,pseudo
100286997,LOC100286997,-,8,ENSG00000253175,,,pseudo
100287010,LOC100287010,-,2,,,,ncRNA
100287013,FAM86KP,-,4,ENSG00000163612,HGNC:44098,,pseudo
100287014,LOC100287014,-,4,ENSG00000251300,,,pseudo
100287015,MCPH1-DT,-,8,ENSG00000246089,HGNC:55599,,ncRNA
100287016,DSTNP3,-,8,ENSG00000253833,HGNC:34547,,pseudo
100287026,TTTY25P,-,Y,,HGNC:38524,,pseudo
100287028,ANKRD33BP5,-,11,,HGNC:56297,,pseudo
100287029,DDX11L10,DDX11L1|DDX11P,16,ENSG00000290355,HGNC:14125,,pseudo
100287033,LOC100287033,-,X,,,,pseudo
100287036,LOC100287036,-,16,ENSG00000261253,,,ncRNA
100287042,MIF4GD-DT,-,17,ENSG00000263843,HGNC:55335,,ncRNA
100287045,FAM90A26,FAM90A26P,4,ENSG00000229924,HGNC:43746,,protein-coding
100287046,GUSBP13,-,5,,HGNC:54495,,pseudo
100287049,DCAF8-DT,-,1,ENSG00000228606,HGNC:55792,,ncRNA
100287055,TSPY21P,-,Y,,HGNC:38101,,pseudo
100287063,GEMIN2P2,-,3,,HGNC:49562,,pseudo
100287066,DEFB131D,-,8,ENSG00000237215,HGNC:38061,,pseudo
100287067,MTCO1P51,-,9,ENSG00000232981,HGNC:52116,,pseudo
100287072,LOC100287072,-,17,,,,pseudo
100287074,ACTR1AP1,-,2,ENSG00000233370,HGNC:54703,,pseudo
100287082,GACAT2,MTCL1-AS1|MTCL1AS1,18,ENSG00000265962,HGNC:50516,616131,ncRNA
100287083,DEFT1P2,-,8,ENSG00000295971,HGNC:33599,,pseudo
100287084,ZNF72AP,Cos8|ZNF1|ZNF72|ZNF72P|hZNF1,22,,HGNC:54974,194546,pseudo
100287085,OCIAD2P1,-,8,,HGNC:31827,,pseudo
100287087,H3P36,H3F3BP1|p46,13,ENSG00000236534,HGNC:42030,,pseudo
100287091,ATP5MGP5,ATP5LP5,3,,HGNC:38167,,pseudo
100287098,TONSL-AS1,-,8,,HGNC:51556,,ncRNA
100287102,DDX11L1,-,1,ENSG00000290825,HGNC:37102,,pseudo
100287114,LINC00421,-,13,,HGNC:42755,,ncRNA
100287128,IGHV1OR15-2,IGHV1OR152,15,,HGNC:5564,,pseudo
100287136,CICP28,-,7,ENSG00000277253,HGNC:48832,,pseudo
100287140,HSPD1P14,HSPD1-17P,1,ENSG00000227000,HGNC:35143,,pseudo
100287144,USP17L10,-,4,ENSG00000231396,HGNC:44438,,protein-coding
100287148,LOC100287148,-,12,ENSG00000257121,,,pseudo
100287157,LOC100287157,-,8,,,,pseudo
100287167,TTTY29P,-,Y,,HGNC:38547,,pseudo
100287171,WASHC1,FAM39E|WASH|WASH1,9,ENSG00000181404,HGNC:24361,613632,protein-coding
100287173,UBE2V1P5,-,10,ENSG00000226582,HGNC:44888,,pseudo
100287175,LOC100287175,-,16,,,,ncRNA
100287177,EML2-AS1,C19orf83,19,ENSG00000267757,HGNC:48331,,ncRNA
100287178,USP17L11,-,4,ENSG00000233136,HGNC:44439,,protein-coding
100287183,NUTF2P8,-,2,,HGNC:50457,,pseudo
100287188,LOC100287188,-,17,,,,pseudo
100287189,LOC100287189,-,11,,,,pseudo
100287191,HNRNPA1P47,-,2,,HGNC:48777,,pseudo
100287193,ISCA2P1,-,22,,HGNC:38022,,pseudo
100287200,RAB9AP1,-,Y,ENSG00000232910,HGNC:38104,,pseudo
100287205,USP17L12,-,4,ENSG00000227551,HGNC:44440,,protein-coding
100287212,LOC100287212,-,9,,,,pseudo
100287215,UBL5P2,-,17,,HGNC:44640,,pseudo
100287216,SH3RF3-AS1,-,2,,HGNC:44168,,ncRNA
100287225,LINC01630,-,18,ENSG00000227115,HGNC:52295,,ncRNA
100287226,ZNF729,-,19,ENSG00000196350,HGNC:32464,,protein-coding
100287227,TIPARP-AS1,-,3,,HGNC:41028,,ncRNA
100287229,BRD7P4,-,6,,HGNC:37630,,pseudo
100287234,RAB9AP5,-,Y,ENSG00000231423,HGNC:38109,,pseudo
100287238,USP17L13,-,4,ENSG00000232399,HGNC:44441,,protein-coding
100287243,LOC100287243,-,15,ENSG00000259394,,,pseudo
100287261,CSPG4P3Y,CSPG4P3|CSPG4P6Y,Y,,HGNC:38111,,pseudo
100287266,HNRNPA1P42,-,1,ENSG00000233615,HGNC:48771,,pseudo
100287270,USP17L14P,-,4,ENSG00000249482,HGNC:44442,,pseudo
100287272,USP8P1,D84394.7|USP8P,6,ENSG00000214892,HGNC:13987,,pseudo
100287275,PCOTHP1,-,13,,HGNC:39840,,pseudo
100287279,UBE2V1P6,-,2,ENSG00000235995,HGNC:44889,,pseudo
100287284,MANSC4,-,12,ENSG00000205693,HGNC:40023,,protein-coding
100287290,LOC100287290,-,3,ENSG00000240207,,,ncRNA
100287296,LINC00265-2P,NCRNA00265-2P|NCRNA00265B,Y,,HGNC:38523,,pseudo
100287302,USP17L16P,-,4,,HGNC:44444,,pseudo
100287309,LOC100287309,-,17,,,,pseudo
100287314,LINC00941,lncIAPF|lncRNA-MUF,12,ENSG00000285517,HGNC:48635,620799,ncRNA
100287325,KRT8P37,-,10,ENSG00000213771,HGNC:39871,,pseudo
100287327,USP17L17,-,4,ENSG00000249104,HGNC:44445,,protein-coding
100287329,LOC100287329,-,6,,,,ncRNA
100287335,TMEM183AP4,-,14,ENSG00000258431,HGNC:56455,,pseudo
100287345,VENTXP2,-,13,ENSG00000215037,HGNC:30901,,pseudo
100287355,LOC100287355,-,12,ENSG00000257629,,,pseudo
100287357,LOC100287357,-,15,ENSG00000274499,,,pseudo
100287361,PPIAP64,-,2,ENSG00000236259,HGNC:53688,,pseudo
100287362,PRSS46P,PRSS46|TESSP6,3,ENSG00000293416,HGNC:37325,,pseudo
100287364,USP17L18,-,4,ENSG00000250844,HGNC:44446,,protein-coding
100287366,OSTM1-AS1,-,6,ENSG00000225174,HGNC:43666,,ncRNA
100287369,HSPE1P4,-,12,,HGNC:49323,,pseudo
100287372,IGHV3OR16-13,IGHV3OR1613,16,,HGNC:5637,,pseudo
100287387,LOC100287387,-,2,,,,ncRNA
100287388,LIN28AP2,-,13,,HGNC:38056,,pseudo
100287399,POTEB2,POTE-15|POTEB,15,ENSG00000230031,HGNC:48327,,protein-coding
100287402,PET100P1,-,3,,HGNC:56612,,pseudo
100287404,USP17L19,-,4,ENSG00000248920,HGNC:44447,,protein-coding
100287419,CDK8P2,-,2,,HGNC:52296,,pseudo
100287425,LOC100287425,-,2,,,,pseudo
100287427,C18orf21P1,-,4,ENSG00000251647,HGNC:57042,,pseudo
100287430,LOC100287430,-,6,ENSG00000233558,,,pseudo
100287441,USP17L20,-,4,ENSG00000250745,HGNC:44448,,protein-coding
100287453,LOC100287453,-,19,,,,pseudo
100287461,MTND1P8,-,16,ENSG00000263177,HGNC:42100,,pseudo
100287463,BOLA3P2,-,19,,HGNC:51441,,pseudo
100287467,LOC100287467,-,6,,,,ncRNA
100287470,LINC00265-3P,NCRNA00265-3P|NCRNA00265C,Y,,HGNC:38536,,pseudo
100287472,NPM1P31,-,10,,HGNC:45210,,pseudo
100287477,LOC100287477,-,19,,,,pseudo
100287478,USP17L21,-,4,ENSG00000249811,HGNC:44449,,protein-coding
100287482,SMKR1,-,7,ENSG00000240204,HGNC:43561,,protein-coding
100287483,ELOCP28,TCEB1P28,19,,HGNC:49169,,pseudo
100287485,LOC100287485,-,11,,,,pseudo
100287489,LOC100287489,-,19,,,,pseudo
100287495,GCSHP4,-,12,,HGNC:43930,,pseudo
100287497,SEPTIN7P13,-,1,ENSG00000290989,HGNC:55092,,pseudo
100287498,LOC100287498,-,2,ENSG00000233031,,,pseudo
100287502,CSPG4P4Y,CSPG4P4|CSPG4P7Y,Y,,HGNC:38535,,pseudo
100287505,BRWD1P2,-,12,,HGNC:51529,,pseudo
100287512,RPS3AP53,-,3,ENSG00000227578,HGNC:44500,,pseudo
100287513,USP17L22,-,4,ENSG00000248933,HGNC:44450,,protein-coding
100287520,GLYATL1B,GLYATL1P3,11,ENSG00000255151,HGNC:37865,,protein-coding
100287523,LOC100287523,-,2,,,,pseudo
100287528,IGLL4P,IGLL4,22,,HGNC:38475,,pseudo
100287539,LOC100287539,-,18,ENSG00000266105,,,pseudo
100287542,RAB9AP2,-,Y,ENSG00000223856,HGNC:38106,,pseudo
100287544,LOC100287544,-,12,,,,pseudo
100287551,HSPA8P8,-,7,ENSG00000229091,HGNC:44923,,pseudo
100287559,ADPGK-AS1,-,15,ENSG00000260898,HGNC:44144,,ncRNA
100287567,TRMT112P7,-,8,,HGNC:44026,,pseudo
100287569,LINC00173,NCRNA00173,12,ENSG00000196668,HGNC:33791,,ncRNA
100287573,TOMM22P6,-,3,ENSG00000241874,HGNC:38742,,pseudo
100287577,RAB9AP3,-,Y,ENSG00000223655,HGNC:38107,,pseudo
100287579,ELOCP22,TCEB1P22,11,ENSG00000255006,HGNC:38158,,pseudo
100287591,MTND1P22,-,4,ENSG00000251407,HGNC:42093,,pseudo
100287592,LINC02106,-,5,ENSG00000251573,HGNC:52961,,ncRNA
100287596,DDX11L5,-,9,ENSG00000304823,HGNC:37106,,pseudo
100287603,SSXP10,psiSSX10,6,,HGNC:30638,,pseudo
100287606,TTTY28P,-,Y,,HGNC:38534,,pseudo
100287610,LOC100287610,-,22,,,,ncRNA
100287613,LOC100287613,-,7,,,,pseudo
100287614,LOC100287614,-,19,,,,pseudo
100287616,LOXL1-AS1,-,15,ENSG00000261801,HGNC:44169,616800,ncRNA
100287625,SUPT4H1P2,-,12,,HGNC:50823,,pseudo
100287630,PSAT1P4,-,3,,HGNC:43990,,pseudo
100287632,SELENOKP3,-,6,,HGNC:53726,,pseudo
100287635,KRT18P62,-,22,ENSG00000233471,HGNC:48889,,pseudo
100287639,MTHFD2P1,-,3,ENSG00000293294,HGNC:48859,,pseudo
100287647,PCMTD1P2,-,16,,HGNC:38805,,pseudo
100287653,LOC100287653,-,12,,,,pseudo
100287680,SUB1P2,-,14,,HGNC:43992,,pseudo
100287682,EXTL2P1,EXTL2P,2,,HGNC:3517,,pseudo
100287692,ELOCP24,TCEB1P24|TCEB1P25,X|Y,ENSG00000292367,HGNC:38160,,pseudo
